Target,Metrica,Valore
ADHD_Outcome,F1-score,0.8441558441558441
ADHD_Outcome,F1-score,0.8101265822784811
ADHD_Outcome,F1-score,0.8554216867469879
ADHD_Outcome,F1-score,0.8
ADHD_Outcome,F1-score,0.8571428571428571
ADHD_Outcome,F1-score,0.7924528301886792
ADHD_Outcome,F1-score,0.8662420382165605
ADHD_Outcome,F1-score,0.8235294117647058
ADHD_Outcome,F1-score,0.8427672955974843
ADHD_Outcome,F1-score,0.8074534161490683
